time_s,emg,piezo,straining,vocal_resonance,phonation,breath_support
0.8472,771,548,1,0,0,0
0.8473,810,548,1,0,0,0
0.8474,776,547,1,0,0,0
0.8475,771,547,1,0,0,0
0.8513,772,547,1,0,0,0
0.8514,772,547,1,0,0,0
0.8515,771,548,1,0,0,0
0.8516,771,548,1,0,0,0
0.8554,810,548,1,0,0,0
0.8555,773,547,1,0,0,0
0.8556,782,548,1,0,0,0
0.8557,782,548,1,0,0,0
0.8595,781,548,1,0,0,0
0.8596,783,548,1,0,0,0
0.8597,782,565,1,0,0,0
0.8598,783,549,1,0,0,0
0.8636,783,549,1,0,0,0
0.8637,782,549,1,0,0,0
0.8638,782,549,1,0,0,0
0.8639,782,549,1,0,0,0
0.8677,771,549,1,0,0,0
0.8678,772,549,1,0,0,0
0.8679,772,549,1,0,0,0
0.8680,771,549,1,0,0,0
0.8719,771,549,1,0,0,0
0.8719,809,549,1,0,0,0
0.8720,778,549,1,0,0,0
0.8721,772,548,1,0,0,0
0.8760,772,549,1,0,0,0
0.8760,772,549,1,0,0,0
0.8761,771,549,1,0,0,0
0.8762,771,549,1,0,0,0
0.8800,809,548,1,0,0,0
0.8801,775,548,1,0,0,0
0.8802,772,549,1,0,0,0
0.8802,771,549,1,0,0,0
0.8841,810,550,1,0,0,0
0.8842,775,548,1,0,0,0
0.8843,772,548,1,0,0,0
0.8844,772,549,1,0,0,0
0.8844,771,549,1,0,0,0
0.8882,771,549,1,0,0,0
0.8883,772,549,1,0,0,0
0.8884,772,549,1,0,0,0
0.8884,772,549,1,0,0,0
0.8923,771,550,1,0,0,0
0.8924,770,550,1,0,0,0
0.8925,810,551,1,0,0,0
0.8925,773,549,1,0,0,0
0.8964,772,549,1,0,0,0
0.8965,772,551,1,0,0,0
0.8966,810,550,1,0,0,0
0.8967,794,551,1,0,0,0
0.9005,781,550,1,0,0,0
0.9006,782,550,1,0,0,0
0.9006,780,551,1,0,0,0
0.9007,781,550,1,0,0,0
0.9046,781,550,1,0,0,0
0.9047,781,550,1,0,0,0
0.9047,782,550,1,0,0,0
0.9048,780,550,1,0,0,0
0.9087,781,551,1,0,0,0
0.9088,781,551,1,0,0,0
0.9088,810,551,1,0,0,0
0.9089,776,550,1,0,0,0
0.9128,771,550,1,0,0,0
